"","EXP.ID","COMPOUND","RT","ABUNDANCE","PROFILE.ID"
"1","20160501OB-UV-2","Eucalyptol",13.147,226323124,"PL3"
"2","20160501OB-UV-2","Ocimene",14.001,37553659,"PL3"
"3","20160501OB-UV-2","gamma-terpinene",14.494,2685900,"PL3"
"4","20160501OB-UV-2","terpinolene",15.882,6067999,"PL3"
"5","20160501OB-UV-2","linalool",16.701,667306163,"PL3"
"6","20160501OB-UV-2","camphor",18.747,2029260,"PL3"
"7","20160501OB-UV-2","endo-borneol",19.99,17160815,"PL3"
"8","20160501OB-UV-2","terpinen-4-ol",20.432,3008448,"PL3"
"9","20160501OB-UV-2","alpha-terpineol",21.169,22878690,"PL3"
"10","20160501OB-UV-2","octyl acetate",22.111,NA,"PL3"
"11","20160501OB-UV-2","chavicol",23.917,NA,"PL3"
"12","20160501OB-UV-2","bornyl acetate",25.34,19508034,"PL3"
"13","20160501OB-UV-2","gamma-elemene",27.455,5797900,"PL3"
"14","20160501OB-UV-2","alpha-cubebene",28.129,NA,"PL3"
"15","20160501OB-UV-2","eugenol",28.48,1577210160,"PL3"
"16","20160501OB-UV-2","alpha-copaene",29.346,3596880,"PL3"
"17","20160501OB-UV-2","beta-elemene",29.659,4165332,"PL3"
"18","20160501OB-UV-2","sesquiterpene a",29.978,43235519,"PL3"
"19","20160501OB-UV-2","methyleugenol",30.5,2659026,"PL3"
"20","20160501OB-UV-2","trans-alpha-bergamotene",31,NA,"PL3"
"21","20160501OB-UV-2","beta-ylangene",31.129,5199645,"PL3"
"22","20160501OB-UV-2","cis-alpha-bergamotene",31.879,136636954,"PL3"
"23","20160501OB-UV-2","alpha-copaene",32.28,5223130,"PL3"
"24","20160501OB-UV-2","humulene",32.644,13067592,"PL3"
"25","20160501OB-UV-2","cis-beta-farnesene",32.767,11607550,"PL3"
"26","20160501OB-UV-2","cis-muurola-4(15),5-diene",32.925,9120892,"PL3"
"27","20160501OB-UV-2","Germacrene D",33.71,33908926,"PL3"
"28","20160501OB-UV-2","bicyclogermacrene",34.367,22494739,"PL3"
"29","20160501OB-UV-2","alpha-bulnesene",34.592,30329455,"PL3"
"30","20160501OB-UV-2","gamma-cadinene",35.038,43669715,"PL3"
"31","20160501OB-UV-2","delta-cadinene",35.284,6480840,"PL3"
"32","20160501OB-UV-2","sesquiterpene b",35.55,2365728,"PL3"
"33","20160501OB-UV-2","alpha-cadinene",35.97,1690241,"PL3"
"34","20160501OB-UV-2","nerolidol",37.08,NA,"PL3"
"35","20160501OB-UV-2","epicubenol",38.984,4901826,"PL3"
"36","20160501OB-UV-2","tau-cadinol",40.008,38519842,"PL3"
